"datetime_id","date_id","date","hour","volume_of_ISSR","num_of_ISSR","floor","ceiling","south_id","north_id","south","north","west_id","east_id","west","east"
4546,190,20201122,9,0.431628056628057,2683,47500,17500,1,112,18.8357474352576,58.0328170164315,1,148,-137.560966565208,-65.2896110198838
4547,190,20201122,10,0.477155727155727,2966,47500,17500,1,112,18.6006426753887,58.0156601009624,1,150,-137.048196563975,-64.2925663509455
4548,190,20201122,11,0.535392535392535,3328,45000,17500,1,112,18.6496750792771,58.0328170164315,1,150,-136.534180406082,-63.6345031360892
4549,190,20201122,12,0.588320463320463,3657,47500,17500,1,112,18.6006426753887,58.0156601009624,1,150,-137.230905950682,-63.6345031360892
4550,190,20201122,13,0.636904761904762,3959,47500,17500,2,112,18.9103472157488,57.9972553706491,1,150,-136.884277504891,-63.7401451788257
4551,190,20201122,14,0.587998712998713,3655,47500,17500,3,112,19.1131094606117,57.9972553706491,1,150,-136.56012383396,-63.6296689451403
4552,190,20201122,15,0.593790218790219,3691,47500,17500,1,112,18.3404686628675,57.9776028209053,1,150,-137.141223619459,-62.6232927917478
4553,190,20201122,16,0.41457528957529,2577,47500,20000,1,112,18.3944999017034,57.934554246944,1,150,-136.018928374759,-62.4855554075346
4554,190,20201122,17,0.355212355212355,2208,47500,20000,1,112,18.2854424140673,57.934554246944,1,150,-136.379113271023,-59.9439309538373
4555,190,20201122,18,0.343468468468468,2135,47500,17500,2,112,18.5308309245984,57.9111582161458,1,150,-135.174855429651,-59.1654162370374
4556,190,20201122,19,0.387709137709138,2410,47500,17500,3,112,18.3944484760777,57.8865143530623,1,150,-135.788394201181,-59.1654162370374
4557,190,20201122,20,0.37467824967825,2329,47500,17500,5,112,19.1747193509889,57.8865143530623,1,150,-135.072613870204,-59.1654162370374
4558,190,20201122,21,0.414414414414414,2576,47500,17500,1,112,18.3944999017034,57.8334831269291,1,150,-134.564257792617,-62.8749159866586
4559,190,20201122,22,0.367760617760618,2286,47500,17500,1,112,18.1144103611382,57.8050957654875,1,150,-133.41103047268,-62.6512161617905
4560,190,20201122,23,0.373712998712999,2323,47500,17500,1,112,18.3404686628675,57.7754605753515,1,150,-133.681946497306,-62.8749159866586
4561,191,20201123,0,0.363738738738739,2261,47500,17500,1,112,18.2854424140673,57.7124467302746,1,150,-132.948500983458,-62.8749159866586
4562,191,20201123,1,0.368886743886744,2293,47500,17500,1,112,18.3944999017034,57.6959079829934,1,150,-137.930972415891,-64.6385881325371
4563,191,20201123,2,0.368886743886744,2293,45000,17500,1,112,18.2854424140673,57.5524103439099,1,150,-135.052449798118,-63.9995510871089
4564,191,20201123,3,0.361003861003861,2244,45000,20000,1,112,19.2638962002952,57.6266547109293,1,150,-139.091699682873,-63.4211015191215
4565,191,20201123,4,0.300353925353925,1867,45000,17500,1,112,19.0056625138832,57.6266547109293,1,150,-136.52939181426,-63.8742327130487
4566,191,20201123,5,0.278474903474904,1731,45000,17500,2,112,19.626104538274,57.7286629213567,1,149,-137.560966565208,-63.4554346485314
4567,191,20201123,6,0.29021879021879,1804,45000,17500,2,112,19.6590258483503,57.7601700468631,1,150,-139.091699682873,-62.3791888177731
4568,191,20201123,7,0.305662805662806,1900,45000,17500,1,112,19.4453750723824,57.7904293516421,1,150,-138.582727926834,-61.3221209391832
4569,191,20201123,8,0.310006435006435,1927,45000,17500,2,112,19.5974946675468,57.8194408299067,1,150,-137.560966565208,-61.3510120288755
4570,191,20201123,9,0.45511583011583,2829,45000,20000,1,112,18.1724115561674,57.3889490279267,1,150,-139.599386073434,-61.0524213893957
4571,191,20201123,10,0.504343629343629,3135,45000,17500,1,112,18.1724115561674,57.4731750435165,1,150,-139.599386073434,-62.1945238597409
4572,191,20201123,11,0.487773487773488,3032,45000,20000,2,112,18.4134302982249,57.2907188556538,1,150,-139.599386073434,-62.0783687006743
4573,191,20201123,12,0.528474903474903,3285,45000,20000,3,112,18.4597848529938,57.7601700468631,1,150,-139.599386073434,-60.9442198509037
4574,191,20201123,13,0.53523166023166,3327,45000,15000,1,112,18.2575476102826,58.0243917580233,1,150,-139.599386073434,-60.6773240753921
4575,191,20201123,14,0.5246138996139,3261,45000,15000,1,112,18.2010318074325,58.0409249698652,1,150,-139.599386073434,-59.1227377386665
4576,191,20201123,15,0.506274131274131,3147,42500,20000,2,112,18.3281297590413,58.0562103742149,1,150,-139.599386073434,-62.0966008271565
4577,191,20201123,16,0.276866151866152,1721,42500,20000,4,112,18.6175058997109,58.083037780589,1,150,-139.599386073434,-60.5215881284051
4578,191,20201123,17,0.25997425997426,1616,42500,20000,1,112,18.6850388243719,58.1048740166832,1,149,-139.599386073434,-59.4631695493461
4579,191,20201123,18,0.269465894465894,1675,42500,20000,1,112,19.1224465582904,58.1139204574075,1,149,-139.599386073434,-59.5379789043376
4580,191,20201123,19,0.295366795366795,1836,42500,20000,1,112,19.0845354368773,58.121719118759,1,150,-139.085880276144,-58.7479376159111
4581,191,20201123,20,0.28957528957529,1800,42500,20000,1,112,19.0456070363918,58.1335731172927,1,150,-138.418697433417,-58.4643045537759
4582,191,20201123,21,0.350868725868726,2181,42500,20000,1,112,17.4803536966483,58.1335731172927,6,150,-136.721591057494,-58.1763087493052
4583,191,20201123,22,0.36003861003861,2238,42500,20000,1,112,18.6006426753887,58.1282700043467,2,150,-136.745001222274,-57.883851423368
4584,191,20201123,23,0.376769626769627,2342,42500,17500,1,112,18.367600014874,58.1376284601851,1,150,-135.384494457819,-57.883851423368
4585,192,20201124,0,0.352960102960103,2194,42500,20000,1,112,18.6496750792771,58.1404360350391,4,150,-133.852672833996,-57.883851423368
4586,192,20201124,1,0.345238095238095,2146,42500,20000,4,112,20.2269693459582,58.1376284601851,4,150,-132.084150121488,-57.883851423368
4587,192,20201124,2,0.337676962676963,2099,42500,20000,4,112,20.2637267615781,58.1419958432687,12,150,-132.322314344719,-57.883851423368
4588,192,20201124,3,0.311132561132561,1934,42500,17500,1,112,17.6149803341479,58.1423078856658,13,150,-131.681156961803,-57.883851423368
4589,192,20201124,4,0.284266409266409,1767,42500,17500,1,112,17.5481524930715,58.1423078856658,13,150,-131.542818566105,-57.883851423368
4590,192,20201124,5,0.27027027027027,1680,42500,17500,1,112,17.4803536966483,58.1423078856658,15,150,-130.677916106943,-57.883851423368
4591,192,20201124,6,0.279279279279279,1736,42500,20000,6,112,19.4664647063693,58.1423078856658,15,150,-130.543001627051,-57.883851423368
4592,192,20201124,7,0.286036036036036,1778,42500,20000,5,112,19.0421530093999,58.121719118759,10,150,-132.471683864422,-57.883851423368
4593,192,20201124,8,0.283140283140283,1760,42500,20000,7,112,21.4227653590001,58.121719118759,2,150,-133.508647095444,-57.883851423368
4594,192,20201124,9,0.306788931788932,1907,42500,20000,30,112,29.9807297552482,58.1139204574075,2,150,-133.026690528958,-57.883851423368
4595,192,20201124,10,0.349420849420849,2172,42500,20000,20,112,25.6881952178147,58.121719118759,1,150,-133.321007278909,-57.883851423368
4596,192,20201124,11,0.341859716859717,2125,42500,20000,28,112,29.2547621813345,58.1335731172927,1,150,-133.321007278909,-57.883851423368
4597,192,20201124,12,0.349259974259974,2171,42500,20000,18,112,24.8663833743991,58.1423078856658,1,150,-133.321007278909,-57.883851423368
4598,192,20201124,13,0.333333333333333,2072,42500,20000,18,112,24.9635893605982,58.1423078856658,1,150,-133.450438569459,-57.883851423368
4599,192,20201124,14,0.343307593307593,2134,42500,20000,25,112,28.1937263724952,58.1423078856658,1,150,-133.321007278909,-57.883851423368
4600,192,20201124,15,0.320945945945946,1995,42500,20000,24,112,27.8007640320791,58.1413721623897,1,150,-133.192421343079,-57.883851423368
4601,192,20201124,16,0.291023166023166,1809,42500,20000,30,112,30.3841678559389,58.1391886729639,3,111,-132.055679299293,-81.4349795757322
4602,192,20201124,17,0.309041184041184,1921,42500,20000,30,112,30.382187581009,58.1179770226324,6,114,-130.607068356527,-80.0105437707678
4603,192,20201124,18,0.328024453024453,2039,45000,20000,32,112,31.0899710944674,58.1251515937008,11,141,-128.495676365527,-64.836236241336
4604,192,20201124,19,0.32979407979408,2050,45000,10000,1,112,18.3944999017034,58.1251515937008,12,141,-127.825457668732,-64.836236241336
4605,192,20201124,20,0.347329472329472,2159,45000,20000,1,112,18.3404686628675,58.1251515937008,14,142,-127.039678202872,-64.2202422450724
4606,192,20201124,21,0.318050193050193,1977,42500,17500,4,112,17.5290131897917,58.1095546740539,1,123,-132.686372094955,-75.8780507737975
4607,192,20201124,22,0.30518018018018,1897,42500,17500,5,112,18.0448387593731,58.0633874224254,4,121,-131.049570944133,-77.249709425979
4608,192,20201124,23,0.328828828828829,2044,42500,20000,32,112,31.1112923692151,57.9230084233068,6,124,-130.488383936244,-76.0164942298728
4609,193,20201125,0,0.37532175032175,2333,42500,20000,33,112,31.4693527615537,58.0487261219159,8,127,-129.603744184198,-74.7111499054715
4610,193,20201125,1,0.408140283140283,2537,42500,20000,33,112,31.4650780877402,57.9875818922762,2,147,-131.051319200083,-60.0212331637959
4611,193,20201125,2,0.408622908622909,2540,42500,20000,10,112,19.5662875328016,58.0243917580233,1,129,-131.951338311876,-73.4474947935922
4612,193,20201125,3,0.373873873873874,2324,42500,20000,13,112,20.713401475253,58.0243917580233,2,129,-130.174784202355,-72.1115869121498
4613,193,20201125,4,0.372425997425997,2315,42500,20000,37,112,32.041429823465,58.0409249698652,23,130,-128.016968330123,-71.1203108245169
4614,193,20201125,5,0.347490347490347,2160,42500,20000,9,112,19.77971676868,58.0702479761145,8,130,-124.133974133674,-70.942810682311
4615,193,20201125,6,0.336550836550837,2092,42500,20000,9,112,19.8568336866562,58.083037780589,8,136,-128.056040433065,-68.1622995509825
4616,193,20201125,7,0.376447876447876,2340,42500,17500,9,112,20.0081135653125,58.1048740166832,1,139,-128.681847756681,-67.3998137215033
4617,193,20201125,8,0.381756756756757,2373,42500,17500,9,112,20.2987954740637,58.1139204574075,10,141,-127.653354281814,-66.24188426365
4618,193,20201125,9,0.344916344916345,2144,42500,17500,1,112,17.9036260223231,57.9875818922762,1,142,-127.877031748366,-65.7632252277857
4619,193,20201125,10,0.332850707850708,2069,42500,17500,1,112,16.3894956093787,58.0243917580233,1,143,-127.39660423087,-65.1785528280428
4620,193,20201125,11,0.330276705276705,2053,42500,17500,13,112,23.855723256164,57.945780740678,8,147,-126.792850873116,-62.8394065042346
4621,193,20201125,12,0.336389961389961,2091,42500,15000,1,112,16.3894956093787,58.0243917580233,1,146,-139.599386073434,-63.8872501816915
4622,193,20201125,13,0.31981981981982,1988,42500,17500,1,112,16.3894956093787,58.1404360350391,1,146,-139.599386073434,-63.632239082786
4623,193,20201125,14,0.298262548262548,1854,42500,15000,1,112,16.3894956093787,58.1419958432687,1,147,-139.599386073434,-62.6904733924434
4624,193,20201125,15,0.349420849420849,2172,42500,17500,1,112,16.6315653544071,58.0243917580233,1,150,-139.599386073434,-61.0761497207748
4625,193,20201125,16,0.209620334620335,1303,42500,17500,1,112,16.4711240955926,58.1423078856658,2,150,-138.582727926834,-60.8112817502247
4626,193,20201125,17,0.206885456885457,1286,42500,17500,1,112,16.5518148467784,58.1423078856658,2,150,-139.091699682873,-60.1580814631662
4627,193,20201125,18,0.204633204633205,1272,42500,17500,1,112,16.8651508146089,58.1423078856658,5,150,-137.560966565208,-59.9728076851425
4628,193,20201125,19,0.227638352638353,1415,42500,17500,4,112,18.5143547430212,58.1423078856658,1,150,-135.699313840863,-59.7775229228454
4629,193,20201125,20,0.248069498069498,1542,42500,17500,7,112,19.9878805982773,58.1423078856658,1,150,-139.599386073434,-58.8405949526556
4630,193,20201125,21,0.301640926640927,1875,42500,17500,1,112,16.6315653544071,58.1423078856658,1,150,-138.582727926834,-58.8881482140245
4631,193,20201125,22,0.30019305019305,1866,45000,17500,1,112,16.7103731422152,58.1423078856658,1,150,-136.379113271023,-58.8881482140245
4632,193,20201125,23,0.326576576576577,2030,45000,20000,1,112,17.3704625512884,58.1413721623897,1,150,-135.903278229694,-58.8881482140245
4633,194,20201126,0,0.333172458172458,2071,42500,17500,1,112,17.3704625512884,58.1310783906312,1,150,-138.254937667774,-59.7076578866761
4634,194,20201126,1,0.30485842985843,1895,42500,20000,1,112,17.3768282182501,58.1404360350391,1,150,-139.599386073434,-60.2938865524861
4635,194,20201126,2,0.262548262548263,1632,42500,20000,1,112,17.8411921279114,58.1423078856658,1,150,-139.599386073434,-59.7076578866761
4636,194,20201126,3,0.228442728442728,1420,42500,20000,2,112,18.1523357235231,58.1423078856658,1,150,-139.091699682873,-58.7479376159111
4637,194,20201126,4,0.186293436293436,1158,42500,20000,15,112,24.2945804715811,58.1423078856658,1,150,-137.738991688773,-58.8881482140245
4638,194,20201126,5,0.177123552123552,1101,42500,17500,3,112,18.1523357235231,58.1423078856658,1,150,-136.884277504891,-58.8881482140245
4639,194,20201126,6,0.183719433719434,1142,42500,17500,3,112,18.8708803560397,58.1423078856658,1,150,-138.920932440983,-59.3024966394961
4640,194,20201126,7,0.171010296010296,1063,42500,20000,3,112,19.7487366345048,58.1423078856658,1,150,-138.583658711549,-59.5736064555863
4641,194,20201126,8,0.157979407979408,982,42500,17500,3,112,19.7487366345048,58.1391886729639,1,149,-137.930972415891,-62.6512601558886
4642,194,20201126,9,0.243725868725869,1515,42500,17500,2,112,17.7324442979575,58.1423078856658,1,150,-136.52939181426,-65.1842316984272
4643,194,20201126,10,0.329311454311454,2047,42500,15000,1,112,16.7882357661995,58.1413721623897,1,149,-137.930972415891,-64.5091639290591
4644,194,20201126,11,0.395752895752896,2460,42500,12500,1,112,16.8651508146089,58.1413721623897,1,150,-138.092366807926,-62.6512161617905
4645,194,20201126,12,0.395109395109395,2456,42500,12500,1,112,16.8651508146089,58.1391886729639,1,150,-138.418697433417,-62.6512161617905
4646,194,20201126,13,0.435006435006435,2704,42500,12500,1,112,17.0161286989041,58.1357574162836,1,150,-138.418697433417,-62.6639170958325
4647,194,20201126,14,0.486647361647362,3025,45000,12500,1,112,17.0901868724581,58.1310783906312,1,150,-137.930972415891,-62.0783687006743
4648,194,20201126,15,0.462355212355212,2874,45000,12500,1,112,16.3894956093787,57.8865143530623,1,150,-137.930972415891,-61.9614044751178
4649,194,20201126,16,0.204954954954955,1274,42500,22500,2,112,18.004594354414,58.1179770226324,1,150,-137.770742219715,-62.4244396584827
4650,194,20201126,17,0.179214929214929,1114,40000,22500,3,112,18.6188050988229,57.7445775613468,1,150,-137.930972415891,-63.1341019559577
4651,194,20201126,18,0.173423423423423,1078,40000,22500,5,112,19.0688977893705,57.8334831269291,1,150,-137.611664110843,-62.0783687006743
4652,194,20201126,19,0.177284427284427,1102,40000,17500,1,112,17.7777783419509,57.7124467302746,1,150,-136.986635952638,-63.1341019559577
4653,194,20201126,20,0.19015444015444,1182,37500,20000,1,112,17.8411921279114,57.8334831269291,1,150,-135.687528662823,-62.2005939061954
4654,194,20201126,21,0.25530888030888,1587,40000,17500,6,112,18.1523357235231,57.8334831269291,1,150,-137.930972415891,-59.7076578866761
4655,194,20201126,22,0.240669240669241,1496,40000,17500,10,112,20.5847440254357,57.8050957654875,1,150,-137.453726141529,-60.0772364855604
4656,194,20201126,23,0.2746138996139,1707,40000,17500,10,112,20.5847440254357,57.7445775613468,1,150,-139.426941181713,-58.4643045537759
4657,195,20201127,0,0.275740025740026,1714,40000,17500,12,112,20.7681625707831,57.7445775613468,1,150,-137.453726141529,-59.4631695493461
4658,195,20201127,1,0.284266409266409,1767,40000,17500,12,112,20.5256046095176,57.7601700468631,1,150,-137.770742219715,-58.0306440629986
4659,195,20201127,2,0.289736164736165,1801,40000,17500,11,112,20.6074434439364,57.7124467302746,1,150,-139.599386073434,-57.883851423368
4660,195,20201127,3,0.299710424710425,1863,40000,17500,13,112,22.5737021571775,57.6444416553225,1,150,-139.599386073434,-57.883851423368
4661,195,20201127,4,0.275096525096525,1710,40000,20000,15,112,24.9017603982902,57.9230084233068,1,150,-139.599386073434,-57.883851423368
4662,195,20201127,5,0.267213642213642,1661,40000,20000,14,112,21.3180080705524,57.9673052292313,1,150,-139.599386073434,-57.883851423368
4663,195,20201127,6,0.261743886743887,1627,40000,20000,13,112,21.4344588846371,57.9673052292313,1,150,-139.599386073434,-57.883851423368
4664,195,20201127,7,0.259330759330759,1612,40000,20000,13,112,21.5837223980211,57.9875818922762,1,150,-139.599386073434,-57.883851423368
4665,195,20201127,8,0.233108108108108,1449,40000,20000,13,112,21.0679277230038,57.3671198762478,1,150,-139.599386073434,-58.4643045537759
4666,195,20201127,9,0.254343629343629,1581,40000,20000,6,112,20.6185931816873,57.4934582716679,1,150,-138.920932440983,-58.320858100834
4667,195,20201127,10,0.339607464607465,2111,42500,20000,6,112,20.572301351355,57.3225118489898,1,150,-139.599386073434,-58.1763087493052
4668,195,20201127,11,0.405727155727156,2522,42500,15000,7,112,19.9201768450874,56.3602844364273,1,150,-139.599386073434,-57.883851423368
4669,195,20201127,12,0.423101673101673,2630,42500,15000,7,112,19.5662875328016,56.6596613840668,1,150,-139.091699682873,-58.6978929976015
4670,195,20201127,13,0.431467181467181,2682,42500,15000,2,112,16.7415854484259,56.6596613840668,1,150,-138.582727926834,-58.1763087493052
4671,195,20201127,14,0.441119691119691,2742,45000,12500,1,112,16.3894956093787,56.6531764303186,1,150,-139.085880276144,-58.320858100834
4672,195,20201127,15,0.451415701415701,2806,45000,12500,1,112,16.3894956093787,58.1423078856658,1,150,-139.599386073434,-58.320858100834
4673,195,20201127,16,0.268500643500644,1669,45000,20000,15,112,22.2984479798483,58.1423078856658,1,150,-139.599386073434,-59.5736064555863
4674,195,20201127,17,0.268018018018018,1666,45000,20000,14,112,22.1580746702484,58.1391886729639,1,150,-139.091699682873,-59.3024966394961
4675,195,20201127,18,0.236164736164736,1468,45000,20000,15,112,22.4003905799638,58.1357574162836,1,150,-138.079273393986,-59.1227377386665
4676,195,20201127,19,0.233912483912484,1454,42500,17500,7,112,18.5055563126234,58.1251515937008,1,150,-135.502450945549,-59.1654162370374
4677,195,20201127,20,0.227638352638353,1415,42500,17500,9,112,19.2125454564485,58.1179770226324,1,150,-134.984758786146,-58.1763087493052
4678,195,20201127,21,0.296492921492922,1843,42500,17500,1,112,16.3894956093787,56.8365136811232,1,150,-134.517318374252,-58.320858100834
4679,195,20201127,22,0.267052767052767,1660,42500,17500,1,112,16.3894956093787,56.8365136811232,1,150,-133.602537513549,-58.0306440629986
4680,195,20201127,23,0.259813384813385,1615,45000,17500,1,112,16.7415854484259,58.1251515937008,1,150,-134.793084937707,-58.320858100834
4681,196,20201128,0,0.272522522522523,1694,42500,17500,1,112,17.9650781271946,58.1179770226324,1,150,-134.793084937707,-60.1039271581487
4682,196,20201128,1,0.274292149292149,1705,42500,17500,1,112,17.9036260223231,58.1095546740539,1,150,-134.654735979326,-60.5215881284051
4683,196,20201128,2,0.272683397683398,1695,42500,17500,1,112,17.6619780370855,58.0889666286379,1,150,-133.580723340284,-61.1877977664972
4684,196,20201128,3,0.275418275418275,1712,42500,17500,1,112,17.9036260223231,58.0633874224254,1,148,-134.196395952231,-59.9918332333935
4685,196,20201128,4,0.254826254826255,1584,42500,17500,1,112,18.0255465764379,58.0328170164315,1,150,-137.922561748047,-58.606660365148
4686,196,20201128,5,0.237773487773488,1478,42500,17500,1,112,17.5816770938546,57.2997325806792,1,149,-134.380823028883,-63.0585614983134
4687,196,20201128,6,0.25498712998713,1585,45000,17500,1,112,17.4465081688491,58.1423078856658,1,149,-134.245240963791,-61.5999691614867
4688,196,20201128,7,0.241956241956242,1504,45000,17500,1,112,18.0850295358382,58.1423078856658,1,150,-136.018928374759,-60.2340901730862
4689,196,20201128,8,0.213803088803089,1329,45000,17500,1,112,18.1435252030236,58.1413721623897,1,150,-134.984758786146,-59.1654162370374
4690,196,20201128,9,0.212194337194337,1319,42500,17500,1,112,18.4736691408616,58.1095546740539,1,150,-139.599386073434,-58.8881482140245
4691,196,20201128,10,0.217342342342342,1351,42500,15000,1,112,18.5252059641272,57.6790680911292,1,150,-139.599386073434,-58.606660365148
4692,196,20201128,11,0.239543114543115,1489,42500,15000,1,112,17.7993153229902,57.661905241948,1,150,-139.599386073434,-59.9728076851425
4693,196,20201128,12,0.288610038610039,1794,42500,15000,5,112,18.8589639583088,57.7601700468631,1,150,-139.255777141969,-60.3633069199672
4694,196,20201128,13,0.35537323037323,2209,42500,15000,4,112,17.4465081688491,57.8194408299067,1,149,-139.599386073434,-64.8997402501376
4695,196,20201128,14,0.379504504504505,2359,42500,15000,8,112,18.8589639583088,57.7445775613468,1,150,-139.599386073434,-63.660839195708
4696,196,20201128,15,0.416988416988417,2592,42500,15000,7,112,18.5055563126234,57.7754605753515,1,141,-139.255777141969,-69.257940067738
4697,196,20201128,16,0.184202059202059,1145,45000,17500,5,112,21.0111904206447,57.7445775613468,1,150,-138.917237092034,-62.4244396584827
4698,196,20201128,17,0.217181467181467,1350,45000,17500,5,112,21.0111904206447,57.7445775613468,1,149,-138.583658711549,-60.9833074220838
4699,196,20201128,18,0.259169884169884,1611,45000,17500,9,112,20.5735268775752,57.7445775613468,1,149,-138.917237092034,-63.8742327130487
4700,196,20201128,19,0.262226512226512,1630,45000,17500,1,112,19.4588260827847,57.7124467302746,1,150,-139.085880276144,-63.6050691053624
4701,196,20201128,20,0.288127413127413,1791,45000,17500,1,112,17.5143633606939,57.6790680911292,1,150,-138.583658711549,-61.4852890875331
4702,196,20201128,21,0.31949806949807,1986,45000,17500,3,112,19.513796679869,57.945780740678,1,150,-138.749834280303,-61.3641526685005
4703,196,20201128,22,0.297458172458172,1849,45000,17500,2,112,19.897292436953,58.0243917580233,1,150,-138.749834280303,-63.0956001295176
4704,196,20201128,23,0.293114543114543,1822,45000,17500,2,112,19.897292436953,58.0562103742149,1,150,-139.085880276144,-63.3133280171828
4705,197,20201129,0,0.278474903474904,1731,45000,17500,3,112,20.1554399593907,58.1413721623897,1,150,-139.085880276144,-63.6345031360892
4706,197,20201129,1,0.261904761904762,1628,45000,17500,9,112,20.0081135653125,58.0945797925458,1,150,-139.085880276144,-64.4605035403812
4707,197,20201129,2,0.294240669240669,1829,45000,17500,9,112,20.0081135653125,58.1048740166832,1,150,-139.599386073434,-65.2447988709306
4708,197,20201129,3,0.2998712998713,1864,45000,20000,12,112,23.8145077704134,58.121719118759,1,150,-138.583658711549,-60.9955435624645
4709,197,20201129,4,0.285070785070785,1772,45000,20000,13,112,24.1750258539081,58.1048740166832,1,136,-138.583658711549,-65.9243743822439
4710,197,20201129,5,0.28989703989704,1802,45000,20000,13,112,24.1658507084083,58.1335731172927,1,150,-138.418697433417,-65.2803860311452
4711,197,20201129,6,0.287966537966538,1790,45000,20000,12,112,23.8096649867263,58.1404360350391,1,141,-138.418697433417,-64.258953106118
4712,197,20201129,7,0.279279279279279,1736,45000,20000,12,112,23.8005178905582,58.1419958432687,1,141,-137.930972415891,-63.9020424646228
4713,197,20201129,8,0.271879021879022,1690,45000,17500,2,112,16.9845245151279,58.1423078856658,1,141,-138.092366807926,-63.9020424646228
4714,197,20201129,9,0.290540540540541,1806,45000,20000,4,112,17.8495198884225,58.1423078856658,1,146,-138.418697433417,-63.9723698491823
4715,197,20201129,10,0.364060489060489,2263,45000,12500,1,112,16.7103731422152,58.1357574162836,1,146,-138.583658711549,-62.117270707446
4716,197,20201129,11,0.400096525096525,2487,47500,15000,1,112,16.5518148467784,58.1179770226324,1,143,-139.085880276144,-62.117270707446
4717,197,20201129,12,0.41956241956242,2608,47500,20000,1,112,16.7103731422152,58.1357574162836,1,145,-138.917237092034,-66.6469742443537
4718,197,20201129,13,0.45447232947233,2825,47500,12500,1,112,16.7103731422152,58.1357574162836,1,146,-138.583658711549,-66.5324981716625
4719,197,20201129,14,0.528314028314028,3284,47500,12500,1,112,16.7103731422152,58.0409249698652,1,148,-138.917237092034,-63.1862747554293
4720,197,20201129,15,0.509009009009009,3164,45000,17500,1,112,16.7882357661995,58.0562103742149,1,150,-139.255777141969,-62.6512601558886
4721,197,20201129,16,0.351673101673102,2186,45000,17500,2,112,17.444784557376,58.0945797925458,1,136,-138.917237092034,-66.1532222844657
4722,197,20201129,17,0.308075933075933,1915,45000,17500,1,112,16.9411159079357,58.0562103742149,1,144,-138.583658711549,-65.3953945096037
4723,197,20201129,18,0.303249678249678,1885,45000,17500,1,112,16.8651508146089,57.7835997766465,1,145,-138.418697433417,-64.8673290575596
4724,197,20201129,19,0.298584298584299,1856,45000,17500,1,112,17.0161286989041,57.6572624462672,1,149,-138.418697433417,-64.7476276228454
4725,197,20201129,20,0.286196911196911,1779,45000,17500,1,112,16.7882357661995,56.9753276135463,1,150,-139.255777141969,-64.0959368339486
4726,197,20201129,21,0.306788931788932,1907,45000,17500,1,112,16.4711240955926,56.9481813263861,1,139,-138.751436781341,-63.7223007494959
4727,197,20201129,22,0.315958815958816,1964,45000,17500,1,112,16.9044879468934,57.0548608847233,1,141,-137.410459093705,-62.6512601558886
4728,197,20201129,23,0.337837837837838,2100,45000,17500,1,112,16.9845245151279,57.0548608847233,1,142,-137.048196563975,-62.117270707446
4729,198,20201130,0,0.347168597168597,2158,45000,17500,1,112,17.0161286989041,58.1419958432687,1,142,-137.560966565208,-62.117270707446
4730,198,20201130,1,0.350225225225225,2177,45000,17500,1,112,17.0901868724581,58.1423078856658,1,143,-136.721591057494,-61.5843199867806
4731,198,20201130,2,0.33478120978121,2081,45000,17500,1,112,16.3894956093787,58.1423078856658,1,144,-136.372007490789,-61.1877977664972
4732,198,20201130,3,0.319980694980695,1989,45000,17500,1,112,16.3894956093787,58.1423078856658,1,145,-136.211056971453,-60.6588982737711
4733,198,20201130,4,0.333011583011583,2070,45000,17500,1,112,17.2354302681086,58.1419958432687,1,146,-135.502450945549,-60.13106486978
4734,198,20201130,5,0.307593307593308,1912,45000,17500,1,112,17.2354302681086,58.1423078856658,1,147,-134.984758786146,-59.4631695493461
4735,198,20201130,6,0.268178893178893,1667,45000,17500,1,112,17.3066110210549,58.1423078856658,1,148,-133.792532881955,-58.9356097356499
4736,198,20201130,7,0.287001287001287,1784,45000,17500,5,112,18.9401237443278,58.1423078856658,1,149,-131.135518581135,-58.4091662651654
4737,198,20201130,8,0.271879021879022,1690,45000,17500,7,112,19.79067275504,58.1423078856658,1,150,-131.040984959244,-58.0306440629986
4738,198,20201130,9,0.245495495495496,1526,42500,17500,6,112,19.5424856569988,58.1423078856658,1,150,-130.51775030173,-62.9856312679595
4739,198,20201130,10,0.282335907335907,1755,42500,15000,1,112,16.5518148467784,58.1423078856658,1,145,-129.855400421581,-64.1110582402752
4740,198,20201130,11,0.289736164736165,1801,42500,15000,1,112,16.8235074225056,58.1413721623897,1,147,-130.450973195566,-65.6685813783575
4741,198,20201130,12,0.301962676962677,1877,42500,15000,1,112,17.0901868724581,58.1423078856658,1,150,-139.599386073434,-65.8074863068005
4742,198,20201130,13,0.402831402831403,2504,42500,15000,1,112,17.0901868724581,58.1391886729639,1,150,-139.599386073434,-65.6222660699201
4743,198,20201130,14,0.406048906048906,2524,42500,15000,1,112,17.0901868724581,58.1391886729639,1,148,-139.599386073434,-67.5185522147456
4744,198,20201130,15,0.441763191763192,2746,42500,15000,1,112,16.8651508146089,58.099884544133,1,150,-139.599386073434,-66.6132846024751
4745,198,20201130,16,0.22039897039897,1370,42500,20000,18,112,24.5492375807479,58.0768009230066,1,150,-138.254937667774,-66.150351899185
4746,198,20201130,17,0.186132561132561,1157,42500,20000,20,112,24.7865560824278,57.9776028209053,1,150,-138.418697433417,-64.6385881325371
4747,198,20201130,18,0.173262548262548,1077,42500,20000,11,112,20.6283434807568,57.9567024475493,1,149,-137.10536546402,-64.0847900400751
4748,198,20201130,19,0.190797940797941,1186,42500,20000,8,112,20.1554399593907,57.9111582161458,3,150,-135.350207676128,-62.0872078168561
